time_s,North_m,East_m,Down_m,Vel_N_ms,Vel_E_ms,Vel_D_ms,ECEF_X_m,ECEF_Y_m,ECEF_Z_m
89.12,387.69614003139736,7.894142172247804,-119.97272844276591,10.058512206721892,-6.1835645060296525,-4.47685234842792,3509171.706563152,779100.1208116659,5251292.249787067
89.13,387.7966700629364,7.832334181231694,-120.01752080566868,10.054839502908099,-6.18172090934208,-4.478441647107231,3509171.6633946225,779100.0479146047,5251292.343357187
89.14,387.89724286107673,7.770439205561814,-120.06223074192445,10.056466366209282,-6.186905348217094,-4.473476272120929,3509171.6201651734,779099.9749149156,5251292.436883195
89.15,387.9977909416668,7.708552364562799,-120.10667400596856,10.055360864534928,-6.188091181183675,-4.4540430689995185,3509171.5768075227,779099.9018950965,5251292.530174789
89.16,388.09824756879715,7.6466421916299865,-120.15089939261304,10.048895434012614,-6.190041929647785,-4.433040145311075,3509171.53340915,779099.8288423364,5251292.62323479
89.17,388.19861842370057,7.584808046893137,-120.19492879490909,10.041022136595364,-6.18562362757022,-4.412973517519012,3509171.489955952,779099.7558552837,5251292.716084496
89.18,388.29895018518346,7.5229289838752536,-120.23879231744505,10.035791479014328,-6.187145420168852,-4.395226026825571,3509171.446452987,779099.6828111699,5251292.808775051
89.19,388.39919505765977,7.460991543002862,-120.28242210598407,10.028255322891066,-6.19154453596144,-4.373727914977278,3509171.4029045063,779099.6096971516,5251292.901223467
89.2,388.49932841219015,7.399097399419688,-120.32615610477583,10.018308745861663,-6.190124419129875,-4.373509254220141,3509171.3594938726,779099.536658089,5251292.993695347
89.21000000000001,388.59936418561574,7.3372140200782425,-120.36994103387508,10.00848777563294,-6.188933431019697,-4.376831677019759,3509171.316187638,779099.463653231,5251293.086154469
89.22,388.6993541215341,7.27519811635603,-120.41392141342607,10.002158291827048,-6.197371402523346,-4.3909691941070985,3509171.2730544233,779099.3905510351,5251293.178749437
89.23,388.799337569929,7.213086418747572,-120.45806474494177,9.999616009878906,-6.206570316583278,-4.40654519570533,3509171.230036662,779099.3173763452,5251293.271475505
89.24,388.89930964052564,7.151015479846102,-120.50231611164841,9.998010056487448,-6.206919369062812,-4.418939509196277,3509171.1870785584,779099.2442566514,5251293.364284511
89.25,388.99933537966524,7.089072713117893,-120.54662246389006,10.001052631233014,-6.198490909426852,-4.426736651784144,3509171.1440795353,779099.1712591659,5251293.457169164
89.26,389.0994881557158,7.027239841067022,-120.59078757868579,10.010535904689613,-6.188355110016535,-4.419919836219202,3509171.1008766084,779099.098328981,5251293.550008462
89.27,389.19975238859627,6.965564280953863,-120.6346824689837,10.02112747641853,-6.174489054188232,-4.399632643024152,3509171.057401269,779099.0254994585,5251293.642686982
89.28,389.30015659782765,6.903970405208014,-120.67829849651449,10.033989758195045,-6.164421407193638,-4.374279390960173,3509171.0136421444,779098.9526906045,5251293.735213618
89.29,389.4006222836687,6.842344999135108,-120.72191444508411,10.042375617299104,-6.163167546016107,-4.365823010722138,3509170.9698401825,779098.8798399419,5251293.827774758
89.3,389.501019975584,6.780725579994261,-120.7659588908563,10.040638000314859,-6.162350459951583,-4.391570724010606,3509170.926327039,779098.8070595342,5251293.920651996
89.31,389.6014008785677,6.7190750638405135,-120.81044790873369,10.038939501266482,-6.164151242893661,-4.429791446016014,3509170.8830782403,779098.7343059612,5251294.013887416
89.32000000000001,389.7016414442138,6.6574160975845516,-120.85527023387917,10.029017511537175,-6.165314838988403,-4.464752147319966,3509170.840127534,779098.6616099135,5251294.107319538
89.33,389.8018932683263,6.595794377165994,-120.9004823511784,10.026460782350162,-6.163219646027005,-4.502391889340458,3509170.797373646,779098.5889957154,5251294.201080316
89.34,389.9021151624744,6.534187101094751,-120.94579359568993,10.023613196180428,-6.161558289228701,-4.52154694069842,3509170.7546952055,779098.5164130639,5251294.294906233
89.35000000000001,390.00235356874794,6.472713219603101,-120.99101163102375,10.023764831457397,-6.152111538000561,-4.521718035888779,3509170.7119233557,779098.4439463166,5251294.38866436
89.36,390.1025237819169,6.4114300651813565,-121.0359311122073,10.019269168628753,-6.136247473946371,-4.501871442847804,3509170.6690013236,779098.3716415976,5251294.482137261
89.37,390.2028091011806,6.350265723032855,-121.0805670256396,10.025444343198911,-6.123038634191559,-4.476351375240472,3509170.625804953,779098.2993976763,5251294.575440402
89.38,390.30315962779616,6.28908740671276,-121.12512766918394,10.031849871344859,-6.1195673085905415,-4.462826684565778,3509170.5825176514,779098.2271192524,5251294.668717969
89.39,390.4035114905692,6.227846226716373,-121.16952778487607,10.034074142401767,-6.122601108351629,-4.44761661917124,3509170.539154773,779098.154759655,5251294.761863545
89.4,390.5038793306253,6.166477851204924,-121.21400476899683,10.035880736079445,-6.132092070898486,-4.447671146183784,3509170.495848763,779098.0822823906,5251294.855081668
89.41,390.6043436718917,6.105120962716477,-121.25843131276937,10.042916309900818,-6.134489927486062,-4.444326637504604,3509170.4524346716,779098.0097928972,5251294.948312347
89.42,390.70487690604864,6.043592535670577,-121.30274996756765,10.04985440128479,-6.1467251130725,-4.436019215756775,3509170.4089429183,779097.9371104462,5251295.041492551
89.43,390.80550004044704,5.981866943145768,-121.34701580855358,10.058160431045426,-6.1639478751919095,-4.429729170291256,3509170.365392333,779097.8642129672,5251295.134679635
89.44,390.9061861468067,5.92017356171425,-121.39117523260089,10.065127234643521,-6.167541393568406,-4.420537995895571,3509170.321725513,779097.7913226777,5251295.227814132
89.45,391.0069047624687,5.85854613168015,-121.43486223793917,10.069616816995298,-6.164342471256891,-4.385979732249968,3509170.2777588167,779097.7184333683,5251295.32057626
89.46000000000001,391.107625788611,5.797038058266644,-121.47821129152297,10.071274024781662,-6.15531906026609,-4.351930174910028,3509170.233578784,779097.6456189575,5251295.413060285
89.47,391.20830858338127,5.735608031539755,-121.52161153792616,10.069277637772663,-6.147108140958297,-4.343993119095084,3509170.189440801,779097.5728938294,5251295.505565144
89.48,391.3090206288613,5.673990873266391,-121.56527860060402,10.070562265983376,-6.156846599714923,-4.359135264012987,3509170.1454662345,779097.5000132945,5251295.598307086
89.49,391.40970660698036,5.612398547519469,-121.60942395476755,10.069252638102101,-6.158437251707594,-4.396068726212433,3509170.1017698916,779097.4272199668,5251295.691429877
89.5,391.5102374694412,5.550859162412337,-121.65391859449508,10.05847504696037,-6.155438094865667,-4.431665579751941,3509170.0583790364,779097.3545486919,5251295.784754272
89.51,391.61072802047875,5.489351915578958,-121.6986694006784,10.052195112255228,-6.152295820699753,-4.460608968819854,3509170.015154382,779097.2819472371,5251295.8782678265
89.52,391.71130369052,5.427899349179761,-121.74361544383646,10.055776368152276,-6.14760304644409,-4.483272560440669,3509169.9719563406,779097.2094077026,5251295.971990691
89.53,391.81202689734863,5.3663162930606845,-121.7885314703694,10.066805890229137,-6.154738096148728,-4.488825964277149,3509169.9286510027,779097.1367106795,5251296.065771697
89.54,391.9128841283838,5.304941608078622,-121.83331905053348,10.079417353963361,-6.143225042156258,-4.4821140132635735,3509169.8851217986,779097.0641773994,5251296.1595218545
89.55,392.01370963620144,5.243795457588746,-121.87792686857239,10.081506307167823,-6.12415172268162,-4.467892549057802,3509169.841469989,779096.991850998,5251296.253105525
89.56,392.11460593802997,5.18262928447556,-121.92244503417524,10.086922237296577,-6.119128784971376,-4.457175224794225,3509169.7977161547,779096.9194814353,5251296.34665487
89.57000000000001,392.21558064537874,5.121370089558127,-121.96704388206763,10.093954573934244,-6.123655928743554,-4.458981622268765,3509169.7539634793,779096.8470168432,5251296.440315021
89.58,392.3165298620347,5.059900843365952,-122.01169468106218,10.09459927611993,-6.13916840053717,-4.463047156238694,3509169.7103054267,779096.7743580929,5251296.534003798
89.59,392.41740669846854,4.998380395681103,-122.05623713903594,10.08998883045143,-6.147752652321231,-4.457179603154173,3509169.6666574264,779096.7016491262,5251296.6275622845
89.60000000000001,392.5182358929459,4.9370000920686365,-122.10072580102278,10.085275916926493,-6.141271126995804,-4.451637339215419,3509169.622987979,779096.6290789545,5251296.721049496
89.61,392.6189329210241,4.875600266457155,-122.14512585343567,10.07489382380379,-6.140412085656594,-4.443882582613184,3509169.5793808126,779096.5565026127,5251296.814389114
89.62,392.71956843478824,4.814169062719223,-122.18951533688193,10.067332220427119,-6.142217622693274,-4.440593137342697,3509169.535824303,779096.4839053754,5251296.907685402
89.63,392.8202635856261,4.7527426177864385,-122.23383305343776,10.068787453828156,-6.142502204275237,-4.43471215650907,3509169.4921792224,779096.4112933485,5251297.00095588
89.64,392.9207900736841,4.691576340607071,-122.27817787378714,10.058028342706455,-6.125252554546921,-4.434558743935389,3509169.448628787,779096.338968837,5251297.094153927
89.65,393.02122502916177,4.630525760710597,-122.32261413821666,10.048339771496229,-6.111789517871306,-4.440603865481044,3509169.405177365,779096.2667848226,5251297.187376119
89.66,393.1216559849178,4.569274049916402,-122.36714386873032,10.044843611016606,-6.120710568483456,-4.448849987831952,3509169.361824074,779096.1944165664,5251297.280673351
89.67,393.2220602622766,4.508187966286485,-122.41180102343839,10.041899679970562,-6.112642440863487,-4.4600936570332514,3509169.318526372,779096.122230312,5251297.37406095
89.68,393.32242913888064,4.447034454747708,-122.45637764683175,10.038558319564679,-6.114448254182285,-4.458472777830968,3509169.2752276533,779096.0499747621,5251297.46736205
89.69,393.42266733235283,4.386039232280481,-122.50116881207441,10.028732320632164,-6.104497594018086,-4.472235272872145,3509169.2321178974,779095.9779233083,5251297.560767071
89.7,393.5229863845185,4.325023700948499,-122.54618793366353,10.030847558898186,-6.102534631179861,-4.492019862614714,3509169.189072408,779095.9058653192,5251297.654406062
89.71000000000001,393.6232615193294,4.264000993629942,-122.59095454429453,10.028624813366974,-6.102358707807992,-4.4817806626495855,3509169.145925308,779095.8337774203,5251297.747811552
89.72,393.72357532596993,4.2031628967648444,-122.63559880504786,10.03046205682262,-6.089992700869595,-4.470210988650281,3509169.102639813,779095.761847901,5251297.841137615
89.73,393.8239652816838,4.1423422282921365,-122.68015143751504,10.036151054394395,-6.0847087993884115,-4.460245787312822,3509169.059238768,779095.6899105806,5251297.93443073
89.74,393.9243086955212,4.081475468413849,-122.72462353520385,10.034944600134294,-6.086020264440366,-4.451555113111279,3509169.0158410743,779095.6179267905,5251298.027631077
89.75,394.0245818581244,4.0207196787205675,-122.76932712910266,10.029859043871962,-6.079059409213613,-4.46409134626583,3509168.972603122,779095.5460921377,5251298.120983348
89.76,394.1247678443444,3.9598187212791487,-122.81426246729995,10.022352091588264,-6.086416966081045,-4.4837196561683825,3509168.929594225,779095.4741596364,5251298.214478231
89.77,394.2247972669054,3.8989955262330227,-122.85925482799107,10.009412197237195,-6.083685329686424,-4.494063901022872,3509168.8867261643,779095.4023380589,5251298.307932227
89.78,394.3246385407295,3.8382318562557103,-122.90458761522035,9.992555656118448,-6.078806444906888,-4.520207125533053,3509168.8441839674,779095.3306498028,5251298.401561926
89.79,394.42447942155854,3.7772448179781577,-122.9500663041525,9.986910606731033,-6.092071374681099,-4.538648323489839,3509168.8017705944,779095.2587613405,5251298.495312053
89.8,394.52428732269334,3.7160830885557345,-122.9956396697713,9.982830272283183,-6.108139099377765,-4.55110717182003,3509168.7594736805,779095.1867197893,5251298.589121924
89.81,394.62403921695,3.655002953926335,-123.04108220734477,9.977736392494073,-6.108055350587846,-4.546538280829122,3509168.7171324748,779095.1147519861,5251298.682792117
89.82000000000001,394.723786957172,3.5940334284092685,-123.08639983046837,9.975761477021251,-6.100653491520045,-4.536687654643425,3509168.6747020762,779095.0428776831,5251298.77635668
89.83,394.8236460105625,3.532968237524983,-123.13160497843981,9.982524063501767,-6.104563903179439,-4.525905795415941,3509168.632140809,779094.9708763304,5251298.8698908305
89.84,394.92340705217134,3.471817253036555,-123.17675215528436,9.978244108178048,-6.111586942635239,-4.518447046312855,3509168.589645434,779094.8988017242,5251298.963321929
89.85000000000001,395.02321328073356,3.410540868692678,-123.22188445925616,9.97982995654685,-6.122287947373937,-4.514969325580447,3509168.547132596,779094.8265947876,5251299.056766138
89.86,395.1229604993541,3.3492704497051236,-123.2667689417799,9.976424533677408,-6.125457254683903,-4.497288604212334,3509168.5045300573,779094.7543740468,5251299.149972238
89.87,395.2226807730819,3.2880755147270264,-123.31167473215709,9.973493104831444,-6.121481415127738,-4.492815563416261,3509168.461944607,779094.6822344218,5251299.243180805
89.88,395.3224285135185,3.2268939372905763,-123.3565957020557,9.974347073386625,-6.119265640688814,-4.4923365201824765,3509168.419342422,779094.6101047642,5251299.33641737
89.89,395.4220770257723,3.165687624100393,-123.40131444204667,9.968016519715558,-6.120176093439541,-4.478694830097106,3509168.376714685,779094.5379440957,5251299.4294309085
89.9,395.5217985169814,3.104573961482373,-123.44591721875199,9.970771549336957,-6.114302880390518,-4.466416724027486,3509168.333944295,779094.4658466624,5251299.5223895935
89.91,395.62138143363626,3.043614962883133,-123.49024775613341,9.962451621091276,-6.102034209703968,-4.444174765953842,3509168.291102801,779094.3938918728,5251299.6150452355
89.92,395.72095892460663,2.982615537410659,-123.53463557734716,9.959316613085685,-6.100639770862059,-4.440579681823618,3509168.2483058954,779094.3219055714,5251299.707745195
89.93,395.8205488512656,2.9214050859789324,-123.57936660206241,9.959100608798636,-6.11424335918561,-4.462261522505546,3509168.205733093,779094.2497528602,5251299.800735949
89.94,395.9200279549991,2.8604898761982938,-123.62410998077016,9.951640454592408,-6.099095101036228,-4.470312392543198,3509168.163192545,779094.1779097405,5251299.893674599
89.95,396.0196328396996,2.7995477888212434,-123.66906152999243,9.957539111936269,-6.095837540617845,-4.486874086222766,3509168.1206705617,779094.1060432104,5251299.986856119
